Time,CH A,
1.48324E-4,1.4414E-1,
1.48574E-4,2.414E-2,
1.48824E-4,1.4414E-1,
1.49075E-4,2.414E-2,
1.49325E-4,1.4414E-1,
1.49575E-4,2.414E-2,
1.49825E-4,1.4414E-1,
1.50075E-4,2.414E-2,
1.50325E-4,1.4414E-1,
1.50575E-4,2.414E-2,
1.50825E-4,1.4414E-1,
1.51076E-4,2.414E-2,
1.51326E-4,1.4414E-1,
1.51576E-4,2.414E-2,
1.51826E-4,1.4414E-1,
1.52076E-4,2.414E-2,
1.52326E-4,1.4414E-1,
1.52576E-4,-1.586E-2,
1.52826E-4,1.4414E-1,
1.53077E-4,2.414E-2,
1.53327E-4,1.8414E-1,
1.53577E-4,-1.586E-2,
1.53827E-4,1.4414E-1,
1.54077E-4,2.414E-2,
1.54327E-4,1.4414E-1,
1.54577E-4,2.414E-2,
1.54827E-4,1.4414E-1,
1.55078E-4,2.414E-2,
1.55328E-4,1.4414E-1,
1.55578E-4,2.414E-2,
1.55828E-4,1.4414E-1,
1.56078E-4,2.414E-2,
1.56328E-4,1.4414E-1,
1.56578E-4,2.414E-2,
1.56828E-4,1.8414E-1,
1.57079E-4,2.414E-2,
1.57329E-4,1.8414E-1,
1.57579E-4,6.414E-2,
1.57829E-4,1.8414E-1,
1.58079E-4,6.414E-2,
1.58329E-4,2.2414E-1,
1.58579E-4,6.414E-2,
1.58829E-4,2.2414E-1,
1.5908E-4,1.0414E-1,
1.5933E-4,2.6414E-1,
1.5958E-4,1.4414E-1,
1.5983E-4,2.6414E-1,
1.6008E-4,1.4414E-1,
1.6033E-4,3.4414E-1,
1.6058E-4,1.8414E-1,
1.6083E-4,3.4414E-1,
1.61081E-4,2.2414E-1,
1.61331E-4,3.8414E-1,
1.61581E-4,3.0414E-1,
1.61831E-4,4.2414E-1,
1.62081E-4,3.4414E-1,
1.62331E-4,4.6414E-1,
1.62581E-4,3.8414E-1,
1.62831E-4,5.4414E-1,
1.63082E-4,4.2414E-1,
1.63332E-4,5.8414E-1,
1.63582E-4,5.0414E-1,
1.63832E-4,6.2414E-1,
1.64082E-4,5.4414E-1,
1.64332E-4,7.0414E-1,
1.64582E-4,6.2414E-1,
1.64832E-4,7.8414E-1,
1.65083E-4,7.0414E-1,
1.65333E-4,8.2414E-1,
1.65583E-4,7.4414E-1,
1.65833E-4,9.0414E-1,
1.66083E-4,8.6414E-1,
1.66333E-4,1.02414E+0,
1.66583E-4,9.4414E-1,
1.66833E-4,1.10414E+0,
1.67084E-4,9.8414E-1,
1.67334E-4,1.22414E+0,
1.67584E-4,1.10414E+0,
1.67834E-4,1.30414E+0,
1.68084E-4,1.22414E+0,
1.68334E-4,1.46414E+0,
1.68584E-4,1.34414E+0,
1.68834E-4,1.54414E+0,
1.69085E-4,1.46414E+0,
1.69335E-4,1.66414E+0,
1.69585E-4,1.58414E+0,
1.69835E-4,1.82414E+0,
1.70085E-4,1.70414E+0,
1.70335E-4,1.90414E+0,
1.70585E-4,1.86414E+0,
1.70835E-4,2.02414E+0,
1.71086E-4,1.98414E+0,
1.71336E-4,2.18414E+0,
1.71586E-4,2.10414E+0,
1.71836E-4,2.30414E+0,
1.72086E-4,2.22414E+0,
1.72336E-4,2.42414E+0,
1.72586E-4,2.34414E+0,
1.72836E-4,2.54414E+0,
1.73087E-4,2.46414E+0,
1.73337E-4,2.70414E+0,
1.73587E-4,2.58414E+0,
1.73837E-4,2.82414E+0,
1.74087E-4,2.74414E+0,
1.74337E-4,2.94414E+0,
1.74587E-4,2.82414E+0,
1.74837E-4,3.02414E+0,
1.75088E-4,2.94414E+0,
1.75338E-4,3.14414E+0,
1.75588E-4,3.06414E+0,
1.75838E-4,3.26414E+0,
1.76088E-4,3.18414E+0,
1.76338E-4,3.34414E+0,
1.76588E-4,3.26414E+0,
1.76838E-4,3.38414E+0,
1.77089E-4,3.30414E+0,
1.77339E-4,3.46414E+0,
1.77589E-4,3.38414E+0,
1.77839E-4,3.50414E+0,
1.78089E-4,3.42414E+0,
1.78339E-4,3.50414E+0,
1.78589E-4,3.42414E+0,
1.78839E-4,3.54414E+0,
1.7909E-4,3.46414E+0,
1.7934E-4,3.58414E+0,
1.7959E-4,3.46414E+0,
1.7984E-4,3.58414E+0,
1.8009E-4,3.46414E+0,
1.8034E-4,3.54414E+0,
1.8059E-4,3.46414E+0,
1.8084E-4,3.54414E+0,
1.81091E-4,3.38414E+0,
1.81341E-4,3.54414E+0,
1.81591E-4,3.34414E+0,
1.81841E-4,3.50414E+0,
1.82091E-4,3.30414E+0,
1.82341E-4,3.42414E+0,
1.82591E-4,3.22414E+0,
1.82841E-4,3.34414E+0,
1.83092E-4,3.10414E+0,
1.83342E-4,3.26414E+0,
1.83592E-4,2.98414E+0,
1.83842E-4,3.22414E+0,
1.84092E-4,2.86414E+0,
1.84342E-4,3.06414E+0,
1.84592E-4,2.74414E+0,
1.84842E-4,2.94414E+0,
1.85093E-4,2.62414E+0,
1.85343E-4,2.82414E+0,
1.85593E-4,2.50414E+0,
1.85843E-4,2.70414E+0,
1.86093E-4,2.34414E+0,
1.86343E-4,2.54414E+0,
1.86593E-4,2.22414E+0,
1.86843E-4,2.42414E+0,
1.87094E-4,2.06414E+0,
1.87344E-4,2.30414E+0,
1.87594E-4,1.90414E+0,
1.87844E-4,2.18414E+0,
1.88094E-4,1.78414E+0,
1.88344E-4,2.02414E+0,
1.88594E-4,1.66414E+0,
1.88844E-4,1.86414E+0,
1.89095E-4,1.50414E+0,
1.89345E-4,1.74414E+0,
1.89595E-4,1.38414E+0,
1.89845E-4,1.58414E+0,
1.90095E-4,1.26414E+0,
1.90345E-4,1.50414E+0,
1.90595E-4,1.14414E+0,
1.90845E-4,1.34414E+0,
1.91096E-4,9.8414E-1,
1.91346E-4,1.22414E+0,
1.91596E-4,9.0414E-1,
1.91846E-4,1.10414E+0,
1.92096E-4,8.2414E-1,
1.92346E-4,9.8414E-1,
1.92596E-4,7.4414E-1,
1.92846E-4,9.0414E-1,
1.93097E-4,6.2414E-1,
1.93347E-4,8.2414E-1,
1.93597E-4,5.4414E-1,
1.93847E-4,7.0414E-1,
1.94097E-4,4.6414E-1,
1.94347E-4,6.6414E-1,
1.94597E-4,3.8414E-1,
1.94847E-4,5.8414E-1,
1.95098E-4,3.4414E-1,
1.95348E-4,5.0414E-1,
1.95598E-4,3.0414E-1,
1.95848E-4,4.2414E-1,
1.96098E-4,2.2414E-1,
1.96348E-4,3.8414E-1,
1.96598E-4,1.8414E-1,
1.96848E-4,3.4414E-1,
1.97099E-4,1.4414E-1,
1.97349E-4,3.0414E-1,
1.97599E-4,1.0414E-1,
1.97849E-4,2.6414E-1,
1.98099E-4,1.0414E-1,
1.98349E-4,2.2414E-1,
1.98599E-4,6.414E-2,
1.98849E-4,2.2414E-1,
1.991E-4,6.414E-2,
1.9935E-4,1.8414E-1,
1.996E-4,2.414E-2,
1.9985E-4,1.8414E-1,
2.001E-4,2.414E-2,
2.0035E-4,1.8414E-1,
2.006E-4,2.414E-2,
2.0085E-4,1.4414E-1,
2.01101E-4,-1.586E-2,
