Time,CH A,
4.08704E-4,3.207E-2,
4.09205E-4,-4.793E-2,
4.09705E-4,3.207E-2,
4.10205E-4,-4.793E-2,
4.10705E-4,3.207E-2,
4.11206E-4,-2.793E-2,
4.11706E-4,3.207E-2,
4.12206E-4,-4.793E-2,
4.12706E-4,3.207E-2,
4.13207E-4,-2.793E-2,
4.13707E-4,3.207E-2,
4.14207E-4,-2.793E-2,
4.14707E-4,5.207E-2,
4.15208E-4,-2.793E-2,
4.15708E-4,5.207E-2,
4.16208E-4,-2.793E-2,
4.16708E-4,5.207E-2,
4.17209E-4,-2.793E-2,
4.17709E-4,5.207E-2,
4.18209E-4,-7.93E-3,
4.18709E-4,5.207E-2,
4.1921E-4,-7.93E-3,
4.1971E-4,7.207E-2,
4.2021E-4,-7.93E-3,
4.2071E-4,7.207E-2,
4.21211E-4,1.207E-2,
4.21711E-4,7.207E-2,
4.22211E-4,1.207E-2,
4.22711E-4,9.207E-2,
4.23212E-4,1.207E-2,
4.23712E-4,9.207E-2,
