Time,CH A,
6.56328E-5,-3.173E-2,
6.57329E-5,2.0827E-1,
6.58329E-5,-3.173E-2,
6.5933E-5,2.0827E-1,
6.6033E-5,-3.173E-2,
6.61331E-5,2.0827E-1,
6.62331E-5,-3.173E-2,
6.63332E-5,2.0827E-1,
6.64332E-5,-3.173E-2,
6.65333E-5,2.0827E-1,
6.66333E-5,-3.173E-2,
6.67334E-5,2.0827E-1,
6.68334E-5,-3.173E-2,
6.69335E-5,2.0827E-1,
6.70335E-5,-3.173E-2,
6.71336E-5,2.0827E-1,
6.72336E-5,-3.173E-2,
6.73337E-5,2.0827E-1,
6.74337E-5,-3.173E-2,
6.75338E-5,2.0827E-1,
6.76338E-5,-3.173E-2,
6.77339E-5,2.0827E-1,
6.78339E-5,-3.173E-2,
6.7934E-5,2.0827E-1,
6.8034E-5,-3.173E-2,
6.81341E-5,2.8827E-1,
6.82341E-5,-3.173E-2,
6.83342E-5,2.0827E-1,
6.84342E-5,4.827E-2,
6.85343E-5,2.8827E-1,
6.86343E-5,-3.173E-2,
6.87344E-5,2.8827E-1,
6.88344E-5,4.827E-2,
6.89345E-5,2.8827E-1,
6.90345E-5,4.827E-2,
6.91346E-5,2.8827E-1,
6.92346E-5,4.827E-2,
6.93347E-5,2.8827E-1,
6.94347E-5,4.827E-2,
6.95348E-5,2.8827E-1,
6.96348E-5,4.827E-2,
6.97349E-5,2.8827E-1,
6.98349E-5,4.827E-2,
6.9935E-5,3.6827E-1,
7.0035E-5,1.2827E-1,
7.01351E-5,2.8827E-1,
7.02351E-5,4.827E-2,
7.03352E-5,3.6827E-1,
7.04352E-5,1.2827E-1,
7.05353E-5,3.6827E-1,
7.06353E-5,1.2827E-1,
7.07354E-5,3.6827E-1,
7.08354E-5,1.2827E-1,
7.09355E-5,3.6827E-1,
7.10355E-5,1.2827E-1,
7.11356E-5,3.6827E-1,
7.12356E-5,1.2827E-1,
7.13357E-5,4.4827E-1,
7.14357E-5,1.2827E-1,
7.15358E-5,4.4827E-1,
7.16358E-5,2.0827E-1,
7.17359E-5,4.4827E-1,
7.18359E-5,2.0827E-1,
7.1936E-5,4.4827E-1,
7.2036E-5,2.0827E-1,
7.21361E-5,4.4827E-1,
7.22361E-5,2.0827E-1,
7.23362E-5,4.4827E-1,
7.24362E-5,2.0827E-1,
7.25363E-5,5.2827E-1,
7.26363E-5,2.8827E-1,
7.27364E-5,5.2827E-1,
7.28364E-5,2.8827E-1,
7.29365E-5,5.2827E-1,
7.30365E-5,2.8827E-1,
7.31366E-5,5.2827E-1,
7.32366E-5,2.8827E-1,
7.33367E-5,5.2827E-1,
7.34367E-5,2.8827E-1,
7.35368E-5,5.2827E-1,
7.36368E-5,2.8827E-1,
7.37369E-5,5.2827E-1,
7.38369E-5,2.8827E-1,
7.3937E-5,5.2827E-1,
7.4037E-5,3.6827E-1,
7.41371E-5,6.0827E-1,
7.42371E-5,3.6827E-1,
7.43372E-5,6.0827E-1,
7.44372E-5,3.6827E-1,
7.45373E-5,6.0827E-1,
7.46373E-5,3.6827E-1,
7.47374E-5,6.0827E-1,
7.48374E-5,4.4827E-1,
7.49375E-5,6.0827E-1,
7.50375E-5,4.4827E-1,
7.51376E-5,6.8827E-1,
7.52376E-5,4.4827E-1,
7.53377E-5,6.8827E-1,
7.54377E-5,4.4827E-1,
7.55378E-5,6.8827E-1,
7.56378E-5,4.4827E-1,
7.57379E-5,6.8827E-1,
7.58379E-5,4.4827E-1,
7.5938E-5,6.8827E-1,
7.6038E-5,5.2827E-1,
7.61381E-5,7.6827E-1,
7.62381E-5,5.2827E-1,
7.63382E-5,7.6827E-1,
7.64382E-5,5.2827E-1,
7.65383E-5,7.6827E-1,
7.66383E-5,5.2827E-1,
7.67384E-5,7.6827E-1,
7.68384E-5,5.2827E-1,
7.69385E-5,7.6827E-1,
7.70385E-5,5.2827E-1,
7.71386E-5,7.6827E-1,
7.72386E-5,6.0827E-1,
7.73387E-5,7.6827E-1,
7.74387E-5,6.0827E-1,
7.75388E-5,7.6827E-1,
7.76388E-5,6.0827E-1,
7.77389E-5,8.4827E-1,
7.78389E-5,6.0827E-1,
7.7939E-5,8.4827E-1,
7.8039E-5,6.0827E-1,
7.81391E-5,8.4827E-1,
7.82391E-5,6.0827E-1,
7.83392E-5,8.4827E-1,
7.84392E-5,6.0827E-1,
7.85393E-5,8.4827E-1,
7.86393E-5,6.8827E-1,
7.87394E-5,8.4827E-1,
7.88394E-5,6.8827E-1,
7.89395E-5,9.2827E-1,
7.90395E-5,6.8827E-1,
7.91396E-5,9.2827E-1,
7.92396E-5,6.8827E-1,
7.93397E-5,9.2827E-1,
7.94397E-5,6.8827E-1,
7.95398E-5,1.00827E+0,
7.96398E-5,7.6827E-1,
7.97399E-5,1.00827E+0,
7.98399E-5,7.6827E-1,
7.994E-5,1.00827E+0,
8.004E-5,7.6827E-1,
8.01401E-5,1.00827E+0,
8.02401E-5,7.6827E-1,
8.03402E-5,1.08827E+0,
8.04402E-5,8.4827E-1,
8.05403E-5,1.08827E+0,
8.06403E-5,8.4827E-1,
8.07404E-5,1.16827E+0,
8.08404E-5,9.2827E-1,
8.09405E-5,1.16827E+0,
8.10405E-5,9.2827E-1,
8.11406E-5,1.16827E+0,
8.12406E-5,1.00827E+0,
8.13407E-5,1.16827E+0,
